loc,type,provider,estimate,RIN
28,A,40.0,4.0,7.0
4,A,40.0,2.0,2.6
5,A,40.0,3.0,6.4
5,A,40.0,2.0,
9,A,40.0,3.0,6.4
9,A,40.0,3.0,5.0
11,A,40.0,2.0,3.2
12,A,40.0,2.0,1.9
12,A,40.0,2.0,2.1
18,A,40.0,2.0,2.5
18,A,40.0,2.0,2.6
26,A,40.0,3.0,5.4
26,A,40.0,2.0,2.3
27,A,40.0,3.0,6.0
27,A,40.0,3.0,5.8
28,A,40.0,2.0,2.8
30,A,40.0,2.0,2.8
48,A,40.0,3.0,5.2
48,A,40.0,2.0,2.2
79,A,40.0,2.0,2.3
79,A,40.0,2.0,3.4
92,A,40.0,2.0,1.9
11,A,40.0,5.0,7.9
53,A,40.0,5.0,7.9
1,T2,4.0,5.0,8.2
1,T1,3.0,5.0,8.3
48,A,36.0,5.0,7.9
3,A,40.0,4.0,7.1
28,A,40.0,4.0,7.4
54,A,40.0,4.0,7.5
54,A,36.0,4.0,7.6
1,A,40.0,4.0,6.8
5,A,40.0,4.0,6.8
27,A,36.0,4.0,6.7
79,A,36.0,4.0,6.7
3,S1,4.0,4.0,7.6
3,S2,4.0,4.0,7.2
4,A,40.0,3.0,
6,A,40.0,3.0,6.3
9,A,40.0,3.0,6.0
26,A,40.0,3.0,5.4
97,A,40.0,3.0,5.4
26,A,36.0,3.0,5.0
27,A,36.0,3.0,5.7
28,A,36.0,3.0,5.0
53,A,36.0,3.0,6.3
12,A,40.0,2.0,2.0
18,A,40.0,2.0,2.4
27,A,40.0,2.0,2.6
30,A,40.0,2.0,3.5
30,A,40.0,2.0,2.6
53,A,40.0,2.0,2.8
54,A,40.0,2.0,
2,T3,3.0,2.0,3.0
1,T1,4.0,2.0,2.5
1,T2,3.0,2.0,2.4
53,A,40.0,2.0,
97,A,40.0,2.0,2.9
28,A,36.0,2.0,3.6
29,A,36.0,2.0,2.5
29,A,36.0,2.0,
30,A,36.0,2.0,
30,A,36.0,2.0,2.5
48,A,36.0,2.0,4.0
79,A,36.0,2.0,2.6
79,A,36.0,2.0,2.5
53,A,36.0,2.0,4.5
53,A,36.0,2.0,3.5
54,A,36.0,2.0,3.4
96,A,36.0,2.0,4.7
17,T2,3.0,5.0,9.1
17,T6,38.0,5.0,8.9
25,T5,4.0,5.0,9.4
65,T2,17.0,5.0,8.7
66,T3,4.0,5.0,8.7
67,S2,3.0,5.0,8.1
90,B2,13.0,5.0,8.6
1,T2,3.0,5.0,8.3
2,T3,3.0,5.0,8.6
4,T1,3.0,5.0,8.1
5,T2,24.0,5.0,9.1
5,T2,3.0,5.0,8.5
5,T4,3.0,5.0,8.8
10,T4,4.0,5.0,8.0
17,T2,38.0,5.0,8.7
68,B2,9.0,5.0,8.4
3,T1,37.0,4.0,6.8
18,T1,17.0,4.0,6.5
90,B2,13.0,4.0,6.5
1,T4,4.0,3.0,6.0
3,T2,37.0,3.0,4.3
4,C1,4.0,3.0,5.4
4,C1,4.0,3.0,4.2
15,T2,37.0,3.0,4.2
22,T1,4.0,3.0,6.2
65,T1,4.0,3.0,4.1
1,T1,24.0,2.0,2.5
4,T1,4.0,2.0,3.3
4,T1,4.0,2.0,3.2
5,T1,17.0,2.0,3.4
5,T2,17.0,2.0,2.4
15,T1,37.0,2.0,3.1
24,S1,4.0,2.0,2.9
67,S1,3.0,2.0,2.8
5,T1,3.0,2.0,
90,B2,13.0,2.0,2.5
1,T4,4.0,5.0,8.3
1,T2,6.0,5.0,8.1
2,T3,6.0,5.0,8.9
3,T1,4.0,5.0,9.0
4,B1,4.0,5.0,8.6
4,T1,4.0,5.0,9.1
5,T3,17.0,5.0,9.1
8,T1,4.0,5.0,8.5
15,B1,24.0,5.0,8.6
15,T1,4.0,5.0,8.7
18,T1,4.0,5.0,8.0
23,T1,4.0,5.0,8.5
23,T4,4.0,5.0,8.6
23,T5,4.0,5.0,8.7
94,T4,4.0,5.0,9.2
2,T1,17.0,4.0,7.4
2,T2,17.0,4.0,7.5
3,T2,4.0,4.0,7.8
4,T1,4.0,4.0,7.9
8,T1,6.0,4.0,7.4
8,T2,6.0,4.0,7.1
8,T5,6.0,4.0,7.5
23,T2,4.0,4.0,7.7
27,T1,17.0,4.0,7.6
67,T1,3.0,4.0,7.6
67,T2,3.0,4.0,7.8
94,T1,4.0,4.0,7.3
67,T1,3.0,4.0,7.2
1,T4,4.0,4.0,7.1
4,C1,4.0,4.0,7.6
4,C1,4.0,4.0,7.6
4,T1,4.0,4.0,7.9
5,T2,17.0,4.0,7.3
1,T1,6.0,3.0,5.2
4,T2,4.0,3.0,5.8
12,T2,41.0,3.0,5.1
65,T1,4.0,3.0,6.8
3,T2,37.0,3.0,6.8
4,T1,4.0,3.0,6.9
5,T1,17.0,3.0,6.9
15,T1,37.0,3.0,5.9
15,T2,37.0,3.0,5.5
22,T1,4.0,3.0,6.9
12,T1,41.0,2.0,3.9
24,T6,4.0,2.0,1.2
65,B2,9.0,2.0,4.8
5,T1,3.0,2.0,4.9
24,S1,4.0,2.0,1.9
2,T3,4.0,5.0,8.5
3,T5,3.0,5.0,8.5
2,T2,4.0,5.0,8.3
2,T2,17.0,5.0,8.3
3,T1,3.0,5.0,8.1
3,T2,3.0,5.0,8.3
5,T2,17.0,5.0,8.1
2,T2,41.0,4.0,7.3
3,T1,3.0,4.0,7.4
3,T2,3.0,4.0,7.1
3,T4,3.0,4.0,7.9
5,T1,24.0,4.0,7.5
5,T2,24.0,4.0,7.4
5,T1,24.0,4.0,7.4
5,T2,24.0,4.0,7.6
7,T2,17.0,4.0,7.2
9,T1,17.0,4.0,7.1
88,T1,4.0,4.0,7.0
1,T2,3.0,4.0,7.3
2,T2,38.0,4.0,7.0
2,T4,4.0,4.0,7.0
5,T1,17.0,4.0,7.3
2,T4,4.0,3.0,6.8
2,T1,41.0,3.0,5.3
4,T1,17.0,3.0,6.4
9,T1,4.0,3.0,6.6
12,P1,17.0,3.0,6.1
12,P2,17.0,3.0,5.9
22,T1,24.0,3.0,5.7
65,T4,4.0,3.0,6.4
67,T1,3.0,3.0,
2,T1,37.0,3.0,6.7
2,T2,37.0,3.0,5.2
2,T1,38.0,3.0,5.8
2,T1,4.0,3.0,6.7
2,T1,17.0,3.0,5.9
2,T2,17.0,3.0,5.9
1,T1,6.0,2.0,2.5
4,T2,4.0,2.0,4.0
12,T1,41.0,2.0,2.2
12,T2,41.0,2.0,4.7
24,T6,4.0,2.0,1.6
65,B2,9.0,2.0,4.1
1,T1,24.0,2.0,2.0
1,T2,24.0,2.0,1.5
1,T1,3.0,2.0,2.4
2,T1,17.0,2.0,4.8
5,T2,38.0,2.0,3.9
2,T2,4.0,5.0,8.1
2,T4,3.0,5.0,8.1
6,T5,4.0,5.0,8.2
15,T2,3.0,5.0,8.4
25,T4,3.0,5.0,7.9
90,B2,13.0,5.0,8.1
95,T1,4.0,5.0,8.3
95,T1,3.0,5.0,8.8
2,T1,4.0,5.0,8.3
4,T2,17.0,5.0,8.2
4,T1,4.0,5.0,7.9
4,T2,4.0,5.0,8.0
4,T2,4.0,5.0,8.0
5,T2,17.0,5.0,8.8
1,T2,4.0,5.0,8.1
5,T3,17.0,5.0,8.8
5,T1,3.0,5.0,8.4
2,T1,3.0,4.0,6.8
2,T3,3.0,4.0,7.1
2,T1,3.0,4.0,7.5
2,T2,3.0,4.0,7.2
4,B1,4.0,4.0,6.7
4,T1,4.0,4.0,7.0
4,C1,4.0,4.0,7.2
4,C2,4.0,4.0,7.5
5,T1,3.0,4.0,7.0
7,T2,17.0,4.0,7.3
10,T2,3.0,4.0,7.5
14,T2,3.0,4.0,7.8
19,T1,3.0,4.0,7.6
1,T4,4.0,4.0,7.3
2,T3,17.0,4.0,7.7
2,T3,17.0,4.0,7.4
2,T1,4.0,4.0,7.2
2,T1,17.0,4.0,7.2
2,T2,17.0,4.0,6.9
2,T1,24.0,4.0,7.0
2,T2,4.0,4.0,7.9
2,T1,4.0,4.0,7.0
2,T2,4.0,4.0,6.9
4,T1,4.0,4.0,6.8
4,T2,4.0,4.0,6.7
4,T1,4.0,4.0,7.8
68,B2,9.0,4.0,7.3
90,B2,13.0,4.0,7.4
1,T1,4.0,4.0,7.5
1,T4,4.0,4.0,7.7
1,T2,3.0,4.0,7.5
1,T1,3.0,4.0,7.1
1,T2,3.0,4.0,7.1
2,T1,4.0,4.0,7.5
4,T4,4.0,4.0,7.2
5,T2,4.0,4.0,7.7
5,T3,4.0,4.0,7.1
5,T1,4.0,4.0,7.8
5,T2,4.0,4.0,7.2
1,T5,3.0,4.0,7.6
3,P1,4.0,4.0,6.9
3,T1,3.0,4.0,7.4
3,T2,3.0,4.0,6.9
4,T1,24.0,4.0,7.1
10,T1,3.0,4.0,7.5
10,T2,3.0,4.0,7.5
15,T1,24.0,4.0,7.4
27,T1,3.0,4.0,7.1
2,T4,3.0,3.0,5.7
4,T1,17.0,3.0,6.8
4,T2,17.0,3.0,6.8
5,T2,3.0,3.0,5.9
15,T1,3.0,3.0,6.5
15,T4,3.0,3.0,4.7
1,T1,41.0,3.0,4.8
1,T2,41.0,3.0,6.2
2,T2,24.0,3.0,6.3
2,T1,41.0,3.0,5.8
2,T1,4.0,3.0,6.5
1,T2,37.0,3.0,6.4
1,T1,3.0,3.0,6.2
1,T5,3.0,3.0,6.2
2,T4,4.0,3.0,6.6
1,T4,3.0,3.0,6.7
2,T1,4.0,2.0,2.4
10,T1,4.0,2.0,2.5
12,C2,41.0,2.0,3.7
12,S1,41.0,2.0,2.1
16,T2,24.0,2.0,2.6
65,B2,9.0,2.0,2.2
65,B2,9.0,2.0,2.5
66,T1,4.0,2.0,2.3
1,T1,37.0,2.0,4.2
2,T2,4.0,2.0,
4,T1,4.0,2.0,
4,T2,4.0,2.0,
5,T1,4.0,2.0,3.2
2,T2,41.0,0.0,
4,T2,4.0,0.0,
8,T2,3.0,5.0,8.2
8,T4,3.0,5.0,8.5
10,T1,4.0,5.0,9.1
10,T2,4.0,5.0,8.0
65,T2,4.0,5.0,8.0
65,T4,4.0,5.0,8.3
66,T1,4.0,5.0,8.2
1,T5,3.0,5.0,8.1
3,P1,4.0,5.0,7.9
3,T1,3.0,5.0,8.1
3,T2,3.0,5.0,9.3
4,T1,24.0,5.0,8.2
5,T3,17.0,5.0,9.7
5,T1,3.0,5.0,8.1
10,T1,3.0,5.0,8.3
15,T1,24.0,5.0,8.1
27,T1,3.0,5.0,9.1
99,T2,17.0,5.0,8.4
15,T1,3.0,5.0,8.3
15,T4,3.0,5.0,8.1
65,T4,4.0,5.0,8.6
8,T1,3.0,4.0,7.6
65,T1,4.0,4.0,7.6
90,B2,13.0,4.0,7.7
1,T4,3.0,4.0,7.8
1,T4,3.0,4.0,7.6
10,T2,3.0,4.0,7.7
1,T2,37.0,4.0,7.1
1,T5,3.0,4.0,7.5
2,T2,4.0,4.0,7.4
4,T2,4.0,4.0,7.2
4,T2,4.0,4.0,7.6
2,T2,24.0,4.0,7.9
2,T2,41.0,4.0,7.2
2,T1,4.0,4.0,7.1
2,T4,3.0,4.0,7.7
5,T2,3.0,4.0,7.1
90,B2,13.0,4.0,6.7
95,C1,3.0,4.0,7.4
95,T3,3.0,4.0,7.2
2,T2,37.0,4.0,7.4
5,T2,38.0,4.0,7.7
12,P1,17.0,4.0,7.0
12,P2,17.0,4.0,7.3
22,T1,24.0,4.0,7.2
65,T4,4.0,4.0,7.7
1,T4,3.0,4.0,7.3
1,T2,41.0,3.0,5.9
1,T1,37.0,3.0,6.5
4,T4,4.0,3.0,6.2
5,T1,4.0,3.0,6.9
2,T1,41.0,3.0,5.8
2,T1,4.0,3.0,6.2
16,T2,24.0,3.0,
66,T1,4.0,3.0,6.2
4,T1,17.0,3.0,5.8
10,T1,4.0,3.0,6.2
2,T1,4.0,3.0,5.5
2,T1,4.0,3.0,6.6
2,T2,17.0,3.0,6.4
2,T1,17.0,3.0,5.9
4,T1,17.0,3.0,6.4
1,T1,41.0,2.0,2.3
1,T1,3.0,2.0,4.2
2,T4,4.0,2.0,2.1
4,T1,4.0,2.0,5.3
4,T2,17.0,2.0,3.0
90,B2,13.0,2.0,
90,B2,13.0,2.0,2.6
1,T1,3.0,2.0,6.3
2,T1,17.0,2.0,2.7
2,T1,41.0,2.0,4.4
2,T4,4.0,5.0,8.6
12,T3,4.0,5.0,8.2
22,C1,4.0,5.0,8.0
88,C1,4.0,5.0,8.2
94,C1,4.0,5.0,8.7
94,C1,4.0,5.0,8.9
95,T1,4.0,5.0,8.9
99,B2,24.0,5.0,9.1
99,T1,24.0,5.0,8.6
1,T4,4.0,5.0,8.5
1,T4,4.0,5.0,8.5
2,T1,4.0,5.0,8.4
2,T4,4.0,5.0,8.2
3,T2,4.0,5.0,8.3
3,T1,4.0,5.0,8.4
3,T3,4.0,5.0,8.1
13,T2,4.0,5.0,9.2
13,T3,4.0,5.0,9.0
13,T5,4.0,5.0,8.6
26,T1,4.0,5.0,8.5
26,T2,4.0,5.0,9.0
95,T1,3.0,5.0,8.2
99,B2,4.0,5.0,8.1
67,T1,3.0,5.0,8.3
67,T2,3.0,5.0,
1,T1,24.0,5.0,8.0
1,T2,24.0,5.0,8.2
1,T4,4.0,5.0,8.3
8,T1,4.0,5.0,8.6
16,T4,4.0,5.0,8.0
47,B2,38.0,5.0,8.6
56,T2,38.0,5.0,8.7
65,T4,4.0,5.0,8.1
73,B2,3.0,5.0,8.2
4,T2,4.0,5.0,8.5
5,T1,38.0,5.0,8.2
5,T2,38.0,5.0,8.0
9,T2,38.0,5.0,8.2
9,T1,4.0,5.0,8.2
1,T1,24.0,4.0,7.0
1,T2,24.0,4.0,7.1
1,T1,24.0,4.0,7.8
1,T2,24.0,4.0,7.4
2,T2,4.0,4.0,7.6
2,T1,41.0,4.0,7.5
2,T5,4.0,4.0,7.9
4,T1,37.0,4.0,7.1
4,T2,4.0,4.0,7.3
5,T1,38.0,4.0,7.2
5,T2,38.0,4.0,7.7
8,C1,4.0,4.0,7.3
8,C1,4.0,4.0,7.4
12,C2,4.0,4.0,7.2
12,C2,4.0,4.0,7.9
1,T4,4.0,4.0,7.9
2,T2,4.0,4.0,7.8
2,T1,4.0,4.0,7.3
3,T2,4.0,4.0,7.1
3,T4,4.0,4.0,7.2
8,T1,4.0,4.0,7.0
13,T1,4.0,4.0,7.1
22,C1,3.0,4.0,7.0
32,T1,4.0,4.0,7.6
66,T1,4.0,4.0,7.5
88,T1,4.0,4.0,7.2
4,T1,17.0,4.0,7.6
1,T4,4.0,4.0,7.8
2,T2,37.0,4.0,7.5
2,T2,37.0,4.0,7.2
26,T1,3.0,4.0,7.1
26,T2,3.0,4.0,7.6
32,C2,38.0,4.0,7.6
4,T2,4.0,4.0,7.5
9,T1,38.0,4.0,7.8
9,T2,4.0,4.0,7.7
2,T1,4.0,3.0,6.7
2,T1,4.0,3.0,6.9
2,T2,4.0,3.0,6.8
4,T2,37.0,3.0,6.9
12,C1,4.0,3.0,6.7
5,T2,4.0,3.0,6.9
12,C2,3.0,3.0,6.3
90,B2,13.0,3.0,6.7
2,T1,4.0,3.0,6.9
2,T1,37.0,3.0,6.2
4,T1,4.0,3.0,6.9
4,T1,4.0,3.0,6.3
4,T1,4.0,3.0,6.7
4,T2,4.0,3.0,6.9
1,T1,24.0,2.0,2.9
12,C1,4.0,2.0,2.1
12,C1,3.0,2.0,2.0
2,T1,4.0,2.0,4.8
10,T2,13.0,2.0,
90,B2,13.0,2.0,3.7
90,B2,13.0,2.0,2.7
1,T1,37.0,5.0,9.0
1,T2,37.0,5.0,8.7
1,T2,37.0,5.0,8.1
4,T1,3.0,5.0,9.1
4,T2,3.0,5.0,9.8
4,T1,3.0,5.0,8.7
4,T2,3.0,5.0,8.6
4,T4,3.0,5.0,8.6
4,T1,17.0,5.0,8.9
4,T2,17.0,5.0,9.8
5,T1,38.0,5.0,8.7
5,T1,38.0,5.0,8.8
5,T2,38.0,5.0,8.0
5,T1,17.0,5.0,8.5
16,T1,3.0,5.0,8.8
16,T2,3.0,5.0,9.0
16,T4,3.0,5.0,8.6
1,T2,6.0,5.0,8.3
2,T1,17.0,5.0,8.7
2,T2,17.0,5.0,8.0
4,T1,3.0,5.0,8.9
4,T2,3.0,5.0,8.6
5,T1,38.0,5.0,9.1
5,T2,38.0,5.0,9.4
8,S2,17.0,5.0,9.5
9,T2,17.0,5.0,9.8
48,T1,3.0,5.0,9.1
65,T2,37.0,5.0,9.1
67,T2,3.0,5.0,9.1
1,T4,4.0,5.0,8.6
2,T1,4.0,5.0,8.6
2,T2,4.0,5.0,9.1
2,T4,4.0,5.0,9.4
5,T4,4.0,5.0,8.7
6,T3,3.0,5.0,8.1
8,T3,3.0,5.0,8.6
8,T1,3.0,5.0,9.0
8,T2,3.0,5.0,8.8
26,T1,4.0,5.0,8.7
55,S1,3.0,5.0,9.0
55,S2,3.0,5.0,9.3
65,T4,4.0,5.0,8.9
95,T1,4.0,5.0,8.1
1,T2,3.0,5.0,9.2
3,T5,3.0,5.0,9.0
5,T1,17.0,5.0,8.6
5,T2,17.0,5.0,8.8
15,T1,24.0,5.0,8.7
17,T2,3.0,5.0,9.3
18,T2,3.0,5.0,8.2
32,S2,37.0,5.0,8.8
5,T2,17.0,4.0,7.9
5,T1,38.0,4.0,7.6
8,S1,17.0,4.0,7.5
1,T2,4.0,4.0,7.9
1,T2,6.0,4.0,7.3
8,T2,6.0,4.0,7.5
1,T2,3.0,4.0,7.6
1,T1,3.0,4.0,7.8
2,T2,17.0,4.0,7.8
18,T1,3.0,4.0,7.9
5,T2,38.0,3.0,
2,T2,37.0,3.0,6.8
5,T2,38.0,3.0,6.7
1,T1,4.0,3.0,5.4
94,C1,3.0,3.0,6.4
1,T1,3.0,3.0,5.6
15,T1,24.0,3.0,
17,T2,24.0,3.0,
1,T1,37.0,2.0,2.3
1,T1,6.0,2.0,1.1
1,T1,6.0,2.0,4.2
3,T2,4.0,5.0,9.4
3,T1,4.0,5.0,8.2
3,T3,4.0,5.0,8.2
12,T3,4.0,5.0,8.1
2,T1,4.0,5.0,8.5
2,T4,4.0,5.0,8.8
2,T5,4.0,5.0,8.4
56,T2,38.0,5.0,9.0
65,T4,4.0,5.0,8.0
3,T1,4.0,5.0,8.9
3,T2,4.0,5.0,8.1
3,T3,4.0,5.0,8.4
5,B2,4.0,5.0,8.5
26,T1,4.0,5.0,8.3
12,T1,38.0,5.0,8.1
12,T2,38.0,5.0,9.0
15,T5,24.0,5.0,8.7
2,T2,3.0,5.0,8.7
2,T4,3.0,5.0,8.5
2,T2,17.0,5.0,8.2
10,T6,4.0,5.0,9.1
32,T1,3.0,5.0,9.0
47,T1,3.0,5.0,9.0
1,T2,6.0,5.0,9.1
2,T1,24.0,5.0,9.3
2,T2,24.0,5.0,9.7
2,T4,24.0,5.0,9.1
2,T1,24.0,5.0,9.1
2,T2,24.0,5.0,8.0
2,T1,4.0,5.0,9.1
2,T2,4.0,5.0,8.8
4,T1,4.0,5.0,8.3
4,T2,4.0,5.0,8.9
4,T1,4.0,5.0,8.0
5,T1,3.0,5.0,8.8
5,T2,3.0,5.0,8.5
5,T1,38.0,5.0,8.6
5,T2,38.0,5.0,8.4
5,T2,17.0,5.0,9.0
8,T1,4.0,5.0,8.7
8,T2,4.0,5.0,8.8
9,S2,4.0,5.0,8.6
54,A,40.0,4.0,7.3
5,A,40.0,4.0,7.0
27,A,40.0,4.0,7.0
79,A,40.0,4.0,7.7
97,A,40.0,4.0,7.0
12,C2,3.0,4.0,7.2
5,B1,4.0,4.0,7.4
2,T1,3.0,4.0,7.6
2,T1,17.0,4.0,7.8
2,T1,17.0,4.0,7.5
2,T2,17.0,4.0,7.2
2,T4,4.0,4.0,7.9
4,T2,4.0,4.0,7.3
9,T1,38.0,4.0,7.7
12,A,40.0,3.0,5.5
4,A,40.0,3.0,6.9
9,A,40.0,3.0,6.9
30,A,40.0,3.0,6.2
12,C1,4.0,3.0,5.3
2,T1,37.0,3.0,6.7
90,B2,13.0,3.0,
4,T1,4.0,3.0,6.7
4,T1,4.0,3.0,6.8
9,S1,4.0,3.0,6.6
12,A,40.0,2.0,2.0
12,A,40.0,2.0,3.9
18,A,40.0,2.0,2.4
18,A,40.0,2.0,4.5
27,A,40.0,2.0,5.6
97,A,40.0,2.0,
5,A,40.0,2.0,3.2
9,A,40.0,2.0,2.1
18,A,40.0,2.0,
27,A,40.0,2.0,2.9
28,A,40.0,2.0,3.5
29,A,40.0,2.0,3.0
30,A,40.0,2.0,2.4
48,A,40.0,2.0,2.4
53,A,40.0,2.0,
54,A,40.0,2.0,
79,A,40.0,2.0,3.5
12,C1,3.0,2.0,2.3
1,T1,24.0,2.0,3.6
1,T1,6.0,2.0,2.7
28,A,40.0,0.0,
12,T2,3.0,5.0,8.2
25,T1,4.0,5.0,8.3
25,T2,4.0,5.0,8.3
25,T4,4.0,5.0,8.0
95,T1,4.0,5.0,8.1
3,P2,4.0,5.0,8.7
4,T1,4.0,5.0,8.1
5,T2,4.0,5.0,9.4
2,T2,4.0,5.0,8.9
2,T1,4.0,5.0,8.5
2,T2,4.0,5.0,8.4
2,T4,4.0,5.0,8.9
3,T2,24.0,5.0,8.8
5,T1,38.0,5.0,8.8
8,T2,17.0,5.0,9.2
10,T2,38.0,5.0,8.2
66,T1,4.0,5.0,9.1
11,A,40.0,5.0,8.2
9,S1,4.0,5.0,8.4
1,T4,4.0,5.0,8.4
1,T2,3.0,5.0,8.8
1,T2,4.0,5.0,9.1
2,T4,3.0,5.0,9.2
2,T4,3.0,5.0,8.8
2,T4,4.0,5.0,8.3
2,T1,41.0,5.0,8.0
4,B1,4.0,5.0,8.5
4,B2,4.0,5.0,9.0
8,T2,3.0,5.0,8.1
12,C1,4.0,5.0,8.2
9,T1,17.0,5.0,8.1
32,S2,3.0,5.0,8.0
1,T2,4.0,5.0,9.0
2,T1,24.0,5.0,8.3
2,T2,24.0,5.0,8.4
4,T2,4.0,5.0,8.7
4,T1,4.0,5.0,8.0
4,T2,4.0,5.0,8.4
5,T5,38.0,5.0,8.9
13,T3,38.0,4.0,7.2
1,T4,4.0,4.0,7.9
3,P1,4.0,4.0,7.8
12,B4,4.0,4.0,7.9
2,T1,4.0,4.0,7.3
2,T2,4.0,4.0,7.4
5,T2,38.0,4.0,7.8
8,T1,17.0,4.0,7.4
12,T3,4.0,4.0,7.5
1,T1,4.0,4.0,7.8
2,T1,4.0,4.0,7.5
2,T2,4.0,4.0,7.3
2,T2,41.0,4.0,7.0
8,T1,3.0,4.0,7.1
53,A,40.0,4.0,7.6
10,T3,17.0,4.0,7.7
18,T1,3.0,4.0,7.6
18,T2,3.0,4.0,7.7
32,S1,3.0,4.0,7.3
2,T1,37.0,4.0,7.4
2,T2,37.0,4.0,7.7
4,T1,4.0,4.0,7.8
5,T2,38.0,4.0,7.8
1,T4,4.0,3.0,5.9
2,T1,4.0,3.0,6.1
28,A,40.0,3.0,6.3
54,A,40.0,3.0,
12,T1,3.0,2.0,4.7
1,T1,6.0,2.0,2.2
30,A,40.0,2.0,2.0
12,T1,4.0,2.0,4.4
10,T2,13.0,2.0,
1,T1,4.0,0.0,
1,T4,4.0,5.0,8.0
2,T1,4.0,5.0,8.5
16,T1,3.0,5.0,8.6
16,T2,3.0,5.0,9.0
16,T4,3.0,5.0,8.2
4,T4,4.0,5.0,8.2
17,T2,38.0,5.0,9.2
8,T1,24.0,5.0,8.5
8,T2,24.0,5.0,8.4
5,T1,3.0,5.0,8.1
5,T2,3.0,5.0,8.5
2,T2,24.0,5.0,8.2
5,T2,3.0,5.0,8.5
5,T1,24.0,5.0,8.3
5,T2,24.0,5.0,8.8
15,T1,24.0,5.0,8.1
95,T1,24.0,4.0,7.8
5,T1,3.0,4.0,7.8
12,T1,3.0,3.0,5.4
12,T1,4.0,3.0,6.6
2,T1,24.0,3.0,6.7
1,T1,4.0,2.0,1.6
1,T1,24.0,2.0,4.6
2,T2,24.0,2.0,2.5
4,T1,4.0,5.0,8.3
1,T3,24.0,5.0,8.1
1,T5,24.0,5.0,8.2
7,T2,3.0,5.0,8.6
1,T2,24.0,5.0,8.2
19,T1,4.0,5.0,8.3
1,T3,4.0,5.0,8.6
15,T2,24.0,4.0,7.4
5,T1,41.0,4.0,7.5
5,T2,41.0,4.0,7.8
2,T3,4.0,4.0,7.8
1,T1,24.0,4.0,7.0
7,T1,3.0,4.0,7.4
7,T2,3.0,4.0,7.4
95,T1,3.0,4.0,7.3
1,T1,24.0,4.0,7.1
1,T2,24.0,4.0,7.3
1,T2,24.0,4.0,7.4
13,T4,4.0,4.0,7.1
25,T1,4.0,4.0,7.8
67,T1,4.0,4.0,6.9
67,T2,4.0,4.0,
7,T1,3.0,4.0,7.6
2,T2,38.0,4.0,7.6
1,T1,24.0,4.0,7.6
4,T1,24.0,4.0,7.8
1,T1,24.0,4.0,7.8
1,T2,24.0,4.0,7.2
5,T1,3.0,4.0,7.1
5,T2,3.0,4.0,7.6
5,T1,3.0,4.0,7.0
5,T2,3.0,4.0,6.8
1,T2,3.0,4.0,7.9
1,T1,3.0,3.0,5.5
4,A,36.0,3.0,6.6
9,A,36.0,3.0,5.8
26,A,40.0,3.0,5.9
27,A,36.0,3.0,6.0
4,T1,38.0,2.0,6.4
4,T2,38.0,2.0,6.0
95,A,16.0,2.0,6.1
1,T1,24.0,2.0,6.5
2,T1,4.0,2.0,6.3
2,T2,4.0,2.0,6.4
4,T1,4.0,2.0,2.3
1,T1,3.0,2.0,2.3
1,T2,3.0,2.0,2.3
2,T1,4.0,2.0,2.1
2,T4,4.0,2.0,2.4
48,A,36.0,2.0,2.5
5,T1,17.0,2.0,2.4
5,T2,17.0,2.0,4.9
12,C1,41.0,2.0,2.4
12,C2,41.0,2.0,2.3
5,T5,3.0,2.0,6.6
3,T2,4.0,2.0,3.8
3,T3,4.0,2.0,4.6
10,T2,4.0,2.0,2.4
10,T5,4.0,2.0,2.3
5,T1,24.0,2.0,2.2
5,T2,24.0,2.0,5.8
8,T1,4.0,2.0,2.4
8,T2,4.0,2.0,2.4
2,T1,3.0,2.0,2.6
2,T2,3.0,2.0,2.2
2,T4,3.0,2.0,2.4
1,T1,3.0,2.0,1.8
1,T2,3.0,2.0,2.4
5,A,36.0,2.0,4.9
18,A,36.0,2.0,4.8
26,A,36.0,2.0,3.6
28,A,36.0,2.0,4.8
2,T1,4.0,5.0,8.0
4,T2,24.0,5.0,8.0
6,T4,4.0,5.0,9.1
8,T3,4.0,5.0,9.1
5,T2,17.0,5.0,8.9
1,T2,24.0,5.0,8.9
1,T2,3.0,5.0,8.9
25,T2,4.0,5.0,8.8
4,T2,4.0,5.0,8.8
1,T2,3.0,5.0,8.7
2,T4,4.0,5.0,8.6
4,T1,4.0,5.0,8.6
5,T3,4.0,5.0,8.6
25,T1,4.0,5.0,8.6
5,T1,38.0,5.0,8.4
8,T1,4.0,5.0,8.3
2,T2,4.0,5.0,8.3
1,T1,3.0,5.0,8.2
1,T1,37.0,5.0,8.2
4,T1,4.0,5.0,8.1
19,T1,4.0,5.0,8.1
95,T1,4.0,5.0,7.9
10,T5,4.0,4.0,7.8
54,A,40.0,4.0,7.8
2,T2,4.0,4.0,7.7
2,T4,4.0,4.0,7.7
88,T1,4.0,4.0,7.7
8,T4,4.0,4.0,7.7
1,T2,17.0,4.0,7.6
79,A,36.0,4.0,7.6
2,T1,37.0,4.0,7.5
54,A,40.0,4.0,7.5
2,T1,4.0,4.0,7.5
99,A,40.0,4.0,7.5
4,T1,4.0,4.0,7.4
95,T1,41.0,4.0,7.4
12,T4,4.0,4.0,7.4
53,A,40.0,4.0,7.3
5,T2,38.0,4.0,7.2
2,T4,3.0,4.0,7.2
95,T1,4.0,4.0,7.2
